sku,url_key,meta_title,meta_keywords,meta_description
VA04-PE-M,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-PE-L,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LY-XS,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LY-S,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LY-M,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LY-L,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LL-XS,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LL-S,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LL-M,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-LL-L,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-KH-XS,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-KH-S,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-KH-M,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA04-KH-L,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LY-XS,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LY-S,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LY-M,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LY-L,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LL-XS,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LL-S,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LL-M,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LL-L,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LA-XS,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LA-S,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LA-M,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-LA-L,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-KH-XS,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-KH-S,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-KH-M,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03-KH-L,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-RN-XS,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-RN-S,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-RN-M,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-RN-L,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-PE-XS,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-PE-S,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-PE-M,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-PE-L,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-LL-XS,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-LL-S,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-LL-M,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-LL-L,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-KH-XS,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-KH-S,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-KH-M,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02-KH-L,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-RN-XS,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-RN-S,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-RN-M,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-RN-L,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-PE-XS,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-PE-S,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-PE-M,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-PE-L,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-LL-XS,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-LL-S,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-LL-M,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-LL-L,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-KH-XS,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-KH-S,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-KH-M,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01-KH-L,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VT12,jillian-top,Jillian Top,"Jillian Top,Fashion Tops","The Jillian Top takes a wardrobe essential and kicks it up a notch with soft, heathered material and lace detail. Next time you feel like wearing a t-shirt, grab this instead. Comfort can look this good.   Features: Crewneck. Capped sleeve. Sits on the h"
VT11,valeria-two-layer-tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips
VT10,vitalia-top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D
VT09,emilia-cropped-lace-top,Emilia Cropped Lace Top,"Emilia Cropped Lace Top,Fashion Tops","The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.   Features: Crewneck . Button down back. Shor"
VT08,aurora-sleeveless-blouse,Aurora Sleeveless Blouse,"Aurora Sleeveless Blouse,Fashion Tops","The Aurora Blouse is ready to go wherever you are. This top is wrinkle resistant, so it packs beautifully and hangs perfectly. Tabbed detail at the shoulders and dual pockets offer just the right amount of thoughtful design.  Features: Button down. Sleev"
VT07,serena-blouse,Serena Blouse,"Serena Blouse,Fashion Tops","The Serena Blouse is made with a silk rayon blend that will keep you feeling light and airy. Resistant to watermarks, you can feel confident in any temperature while looking flawless.  Features: Button down. Sleeveless . Sits at the hips. Spread collar. "
VT06,isabella-sleeveless-blouse,Isabella Sleeveless Blouse,"Isabella Sleeveless Blouse,Fashion Tops","The Isabella Blouse is a wonderful balance of grace and comfort. The attention to detail is notable, from the open design along the shoulders, to the perfectly placed seams, to the peplum waist.  Features: Button down. Sleeveless . Sits at the waist. Ope"
VT05,cora-open-back-tank,Cora Open-Back Tank,"Cora Open-Back Tank,Fashion Tops","The Cora Tank carries intrigue both coming and going. The delicate lace panel in the front, the slight a-line form, and the open back design make this top a target for compliments galore.   Features: Crewneck. Sleeveless . Sits at the waist. Front lace p"
VT04,anna-draped-top,Anna Draped Top,"Anna Draped Top,Fashion Tops","The Anna Draped Top hangs beautifully in the all the right places. The soft, sheer material offers graceful lines and seamless movement. Back lace detail and tie at the neckline complete the look.   Features: Draped neckline. Capped sleeves. Hits at the "
VT03,susanna-draped-tank,Susanna Draped Tank,"Susanna Draped Tank,Fashion Tops","The Susana Draped Tank is made of heathered jersey material and flaunts a draped, wrapover front. This sleeveless top doesn't sacrifice comfort for style. Yes, you can have it all.  Features: V-neck. Sleeveless. Hits at the waist. Wrapover front. Machine"
VT02,chloe-silk-shell,Chloe Silk Shell,"Chloe Silk Shell,Fashion Tops","The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.   Features: Scoop neck. Capped "
VT01,penelope-peasant-blouse,Penelope Peasant Blouse,"Penelope Peasant Blouse,Fashion Tops",The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own. Features: Crewneck. Long sleeve. Hits below the waist.
VSW12,lorena-cardigan,Lorena Cardigan,"Lorena Cardigan,Fashion Tops",The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail.  Features: Open front. Short sleeve. Hits low on the hips. Back inset detai
VSW11,echo-sweater,Echo Sweater,"Echo Sweater,Fashion Tops","The Echo Sweater is sure to become your favorite weekend staple. Soft material and easy fit make it the perfect option for reading a book on the deck, or grabbing a cup of coffee with a friend.  Features: Crewneck. 3/4 sleeve. Sits below waist. Two front"
VSW10,corina-lace-back-sweater,Corina Lace-Back Sweater,"Corina Lace-Back Sweater,Fashion Tops",The Corina Sweater is delicate and sweet with a hint of mystique. This heathered knit beauty has an inset lace back that is slightly unexpected. You'll be looking for opportunities to walk away.   Features: Crewneck. 3/4 sleeve. Cropped. Back lace detail
VSW09,helena-cardigan,Helena Cardigan,"Helena Cardigan,Fashion Tops",The Helena Cardigan is understated yet elegant. Great for keeping you warm without feeling constricted. The soft lines of this sweater provide endless comfort while keeping you looking flawless.   Features: Open front. Long sleeve. Sits below the hip. Lo
VSW08,roxana-cropped-sweater,Roxana Cropped Sweater,"Roxana Cropped Sweater,Fashion Tops",The Roxana Sweater will perk your closet right up. This bold boucle top is the right choice for those days when you're seeking a sunny disposition. Soft fabric and loose fit will keep you feeling good.  Features: Crewneck. Long sleeve. Cropped. Loose fit
VSW07,brigid-boucle-cardigan,Brigid Boucle Cardigan,"Brigid Boucle Cardigan,Fashion Tops",The Brigid Cardigan brings texture and richness to any outfit. Perfect over a tank and jeans or your favorite sundress. This sweater can be dressed up or down depending on your mood.  Features: Open front. 3/4 sleeve. Sit below the hip. Versatile. Machin
VSW06,sabina-hooded-cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th
VSW05,hanna-sweater,Hanna Sweater,"Hanna Sweater,Fashion Tops","The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy.  Features: Crewneck. 3/4 sleeve. Hits just below the waist. Great f"
VSW04,rosalina-cardigan,Rosalina Cardigan,"Rosalina Cardigan,Fashion Tops",The Rosalina Cardigan is the definition of easy going. This lightweight cotton sweater has a fun little swing and just enough extra material to wrap it around you a little tighter when the temperature requires.  Features: Open front . Long sleeve. Hits b
VSW03,phoebe-cardigan,Phoebe Cardigan,"Phoebe Cardigan,Fashion Tops",The Phoebe Cardigan is a great addition to any tank dress. Perfect to have for those warm days that turn into chilly nights. Keeps arms warm without hiding what you're wearing underneath. Features: Open front . Short sleeve. Hits mid-thigh. Great with a
VSW02,juno-sweater,Juno Sweater,"Juno Sweater,Fashion Tops",The Juno Sweater is a good time waiting to happen. This fun &amp; functional two-layer cotton sweater combines subtlety with a hint of bold personality. Pair with shorts or jeans and get outside. Features: Two layer open weave. Long sleeve. Sits on the h
VSW01,carina-cardigan,Carina Cardigan,"Carina Cardigan,Fashion Tops","The Carina Cardigan is the perfect complement to a breezy summer evening. The loose knit, lightweight cotton fabric moves with you and provides just the right amount of breathable warmth. Features: Open front . 3/4 sleeve. Tapered to hip . Specked design"
VSK12,isadora-skirt,Isadora Skirt,"Isadora Skirt,Fashion Bottoms","The Isadora Skirt has just the right amount of flounce to make it playful and yet still chic. Lovely wrap detail and draped layering in the front add a bit of sophistication to the lush print.  Features: Side zip. Length: 17"". Hits mid thigh. Set on wais"
VSK11,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK10,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK09,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK08,tatiana-skirt,Tatiana Skirt,"Tatiana Skirt,Fashion Bottoms","The Tatiana Skirt is just plain flirty and fun. The energetic print and short length demand attention no matter what the occasion. Strap on a pair of wedges and your legs will look amazing! Features: Pull on. Length: 17"". Hits mid thigh. Elastic waist. H"
VSK07,davina-skirt,Davina Skirt,"Davina Skirt,Fashion Bottoms","The Davina Skirt is sure to warrant a second glance. While the sheer top layer falls somewhere around the ankles, the interior lining falls above the knee. Add in a long side slit and things just got a lot more interesting.   Features: Pull on. Length: 4"
VSK06,leona-skirt,Leona Skirt,"Leona Skirt,Fashion Bottoms","The Leona Skirt hugs you in all the right places. The rouched waistband adds a little formality to this otherwise casual skirt. Its a-line shape keeps things breezy while still looking put together.   Features: Pull on. Length: 44"". Hits below the ankle."
VSK05,agatha-skirt,Agatha Skirt,"Agatha Skirt,Fashion Bottoms","The Agatha Skirt has a large circumference that lends itself to all sorts of drama. Take it out for a spin. The stretchy, cozy fabric is ready for all kinds of adventure. Just be prepared for whatever lies in store.   Features: Pull on. Length: 43"". Hits"
VSK04,daria-crochet-skirt,Daria Crochet Skirt,"Daria Crochet Skirt,Fashion Bottoms","The Daria Crochet Skirt has a genuine air of innocence about it. From its modest lines to the delicate crochet detail, this skirt just feels fresh. Wear with a soft tee or tank and be on your way.  Features: Pull on. Length: 26"". Hits below the knee. Rol"
VSK03,johanna-skirt,Johanna Skirt,"Johanna Skirt,Fashion Bottoms","The Johanna Skirt is probably the last skirt you'll ever need. Soft jersey fabric makes this the quintessential everyday skirt. Wear it to work. Wear it to the beach. Ditch the sweats and wear it grocery shopping.  Features: Pull on. Length: 42"". Hits be"
VSK02,rowena-skirt,Rowena Skirt,"Rowena Skirt,Fashion Bottoms","The Rowena Skirt will have you twirling a little more than usual. Inset kick panels give this skirt more swing than your typical maxi skirt. Try it. We guarantee you'll find more reasons to dance.  Features: Pull on. Length: 43"". Hits below the ankle. Ki"
VSK01,bellona-skirt,Bellona Skirt,"Bellona Skirt,Fashion Bottoms","The Bellona Skirt features stretchy, heathered material that moves right along with you. The a-line cut allows for long, easy strides while strategically placed external seams provide texture and contour.  Features: Pull on. Length: 44"". Hits below the a"
VP12,liana-lace-shorts,Liana Lace Shorts,"Liana Lace Shorts,Fashion Bottoms","The Liana Lace Shorts are a juxtaposition of new sophistication and classic style. The lace overlay brings back an elegant ornament of femininity without feeling formal or stodgy.      Features: Set on waist. Zip fly. Sit just below the waist. 4"" inseam."
